# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 600.7 984.921
  2 0.075 595.7 983.281
  3 0.125 595.4 1014.47
  4 0.175 597.4 992.087
  5 0.225 598.1 972.976
  6 0.275 600.8 999.152
  7 0.325 599.9 1001.67
  8 0.375 600 989.061
  9 0.425 602.1 989.177
  10 0.475 601.4 1008.89
  11 0.525 601.3 1005.55
  12 0.575 602.9 1007.29
  13 0.625 603 997.675
  14 0.675 601.6 1030.81
  15 0.725 600.4 988.325
  16 0.775 601.3 1014.69
  17 0.825 600.7 1044.1
  18 0.875 600.3 1024.65
  19 0.925 599 991.566
  20 0.975 598 1002.76
2100 20 12000
  1 0.025 600.3 988.367
  2 0.075 603.5 984.551
  3 0.125 602.9 984.623
  4 0.175 603 971.291
  5 0.225 602 977.82
  6 0.275 603.6 989.83
  7 0.325 599.8 978.525
  8 0.375 601.8 999.393
  9 0.425 597.8 1051.16
  10 0.475 598.6 998.136
  11 0.525 594.9 1023.83
  12 0.575 597.9 1040.29
  13 0.625 597.5 973.13
  14 0.675 594.7 1010.23
  15 0.725 595.6 1028.85
  16 0.775 601.2 993.161
  17 0.825 599.3 1003.18
  18 0.875 601.3 974.21
  19 0.925 603.2 1008.33
  20 0.975 601.1 1008.8
3150 20 12000
  1 0.025 598.5 942.146
  2 0.075 599 965.805
  3 0.125 596.2 995.309
  4 0.175 599.3 1000.69
  5 0.225 597 983.772
  6 0.275 601.1 980.44
  7 0.325 597.9 1031.42
  8 0.375 600.1 1021.54
  9 0.425 600.5 1021.66
  10 0.475 601.5 978.85
  11 0.525 604.4 1014.25
  12 0.575 600.5 1017.8
  13 0.625 600.9 1032.63
  14 0.675 601.5 1027.01
  15 0.725 600.1 1008.57
  16 0.775 602.3 997.726
  17 0.825 599.9 1010.29
  18 0.875 599.1 982.003
  19 0.925 600.3 992.351
  20 0.975 599.9 994.366
4200 20 12000
  1 0.025 605.6 962.825
  2 0.075 602.3 942.959
  3 0.125 603.3 979.392
  4 0.175 602.7 987.37
  5 0.225 601.9 991.685
  6 0.275 601.2 978.682
  7 0.325 598.6 1032.71
  8 0.375 597.3 1012.93
  9 0.425 598.5 1013.29
  10 0.475 598.2 1040.66
  11 0.525 596.7 1051.61
  12 0.575 597.1 1016.41
  13 0.625 598.9 987.282
  14 0.675 598 1014.02
  15 0.725 598 1024.47
  16 0.775 596 999.752
  17 0.825 600 1000.29
  18 0.875 602.7 1001.32
  19 0.925 598.6 993.257
  20 0.975 604.4 948.683
5250 20 12000
  1 0.025 598.2 935.539
  2 0.075 603.3 915.74
  3 0.125 598.5 985.601
  4 0.175 600 975.85
  5 0.225 599.9 980.914
  6 0.275 599.2 995.973
  7 0.325 600.1 1000.9
  8 0.375 601.8 993.942
  9 0.425 598 1034.32
  10 0.475 600.8 1032.41
  11 0.525 599.4 1090.45
  12 0.575 598.9 1070.76
  13 0.625 601.4 1013.95
  14 0.675 600.8 987.46
  15 0.725 600.4 990.389
  16 0.775 598.8 986.7
  17 0.825 599.1 997.308
  18 0.875 598 998.649
  19 0.925 598.5 1001.12
  20 0.975 604.9 956.72
6300 20 12000
  1 0.025 603.7 937.072
  2 0.075 604 921.475
  3 0.125 602.8 963.166
  4 0.175 602.9 970.685
  5 0.225 598.2 986.233
  6 0.275 599 994.612
  7 0.325 597.1 991.314
  8 0.375 599.2 1034.23
  9 0.425 599.6 1006.23
  10 0.475 595.2 1057.76
  11 0.525 598.7 1060.33
  12 0.575 599.1 1022.11
  13 0.625 598.6 1067.02
  14 0.675 597.2 1046.17
  15 0.725 597.6 1020.64
  16 0.775 599.1 991.937
  17 0.825 602 969.201
  18 0.875 601 978.295
  19 0.925 601.6 981.067
  20 0.975 603.4 973.402
7350 20 12000
  1 0.025 602 934.411
  2 0.075 604.9 919.769
  3 0.125 602.3 944.964
  4 0.175 600.8 984.151
  5 0.225 601.7 970.132
  6 0.275 601 991.096
  7 0.325 598.8 1059.16
  8 0.375 596.7 1035.73
  9 0.425 600 1044.27
  10 0.475 597.5 1054.68
  11 0.525 599.2 1050.82
  12 0.575 598.5 1051.58
  13 0.625 600.6 1068.16
  14 0.675 599.3 1017.29
  15 0.725 597.6 1009.6
  16 0.775 598.7 988.244
  17 0.825 597.9 967.498
  18 0.875 601 998.316
  19 0.925 598.9 997.8
  20 0.975 602.6 955.974
8400 20 12000
  1 0.025 598.6 952.774
  2 0.075 604.2 913.019
  3 0.125 602.2 907.532
  4 0.175 601 963.955
  5 0.225 600.1 1011.65
  6 0.275 596 1008.27
  7 0.325 598.7 994.48
  8 0.375 598.7 1005.76
  9 0.425 598 1035.73
  10 0.475 598.4 1052.83
  11 0.525 600.2 1053.89
  12 0.575 599.7 1050.86
  13 0.625 601.2 1009.93
  14 0.675 601.1 1012.45
  15 0.725 597.8 998.563
  16 0.775 601.4 1022.72
  17 0.825 598.9 1000.49
  18 0.875 602 984.093
  19 0.925 600.3 982.405
  20 0.975 601.5 970.279
9450 20 12000
  1 0.025 603.1 969.358
  2 0.075 605.4 928.708
  3 0.125 602.7 951.655
  4 0.175 601.5 962.588
  5 0.225 600.1 1002.73
  6 0.275 601.4 1007.59
  7 0.325 599 1040.23
  8 0.375 597.8 1039.66
  9 0.425 598.1 1050.77
  10 0.475 597.3 1059.33
  11 0.525 593.5 1027.7
  12 0.575 597.8 1042.68
  13 0.625 598.5 1016.48
  14 0.675 600.8 1016.51
  15 0.725 598.3 1010.33
  16 0.775 599.5 991.332
  17 0.825 599.5 1004.09
  18 0.875 601.4 971.808
  19 0.925 601.7 965.007
  20 0.975 602.6 933.295
10500 20 12000
  1 0.025 598.4 949.475
  2 0.075 597.4 953.3
  3 0.125 602.1 956.56
  4 0.175 599.6 958.889
  5 0.225 599.2 994.448
  6 0.275 603 962.261
  7 0.325 601.3 1025.27
  8 0.375 600.4 1018.58
  9 0.425 600.4 1043.47
  10 0.475 598.1 1051.49
  11 0.525 596.8 1036.83
  12 0.575 599.5 1055.32
  13 0.625 598.6 1015.57
  14 0.675 602.6 1013.2
  15 0.725 599.7 1041.24
  16 0.775 598.9 1015.59
  17 0.825 601.9 984.526
  18 0.875 600.5 961.655
  19 0.925 602.5 935.837
  20 0.975 599.1 978.23
11550 20 12000
  1 0.025 600.1 951.25
  2 0.075 601.2 972.142
  3 0.125 599.4 972.865
  4 0.175 602.3 946.526
  5 0.225 602.1 972.385
  6 0.275 605.4 983.404
  7 0.325 596.1 1044.5
  8 0.375 601.6 1017.77
  9 0.425 597.6 1017.43
  10 0.475 595.1 1044.25
  11 0.525 593.4 1053.7
  12 0.575 596.9 1025.69
  13 0.625 596.1 1039.03
  14 0.675 596.8 1012.24
  15 0.725 602.2 1018.09
  16 0.775 602.4 1026.71
  17 0.825 604.4 975.996
  18 0.875 603.1 985.006
  19 0.925 601.9 994.947
  20 0.975 601.9 963.406
12600 20 12000
  1 0.025 600.4 919.52
  2 0.075 597.8 976.834
  3 0.125 597.9 982.536
  4 0.175 600.5 993.501
  5 0.225 601.8 980.739
  6 0.275 603.2 1007.98
  7 0.325 599 1007.45
  8 0.375 601.9 1041.2
  9 0.425 602.8 1025.46
  10 0.475 597.3 1052.05
  11 0.525 600.6 1014.2
  12 0.575 596.4 1036.05
  13 0.625 597.1 1059.35
  14 0.675 600 1032.82
  15 0.725 601.1 1028.43
  16 0.775 599.4 1009.03
  17 0.825 603.8 987.149
  18 0.875 600.3 981.836
  19 0.925 600.8 952.627
  20 0.975 597.9 954.187
13650 20 12000
  1 0.025 604 950.527
  2 0.075 600.1 991.71
  3 0.125 603.5 932.066
  4 0.175 600 1001.13
  5 0.225 603.2 977.337
  6 0.275 600.7 1003.34
  7 0.325 600.2 995.559
  8 0.375 596.1 1014.69
  9 0.425 597.2 1036.47
  10 0.475 596.4 1033.36
  11 0.525 595.7 1059.05
  12 0.575 595.2 1032.35
  13 0.625 599.4 1035.29
  14 0.675 600.4 1014.28
  15 0.725 600.1 1019.25
  16 0.775 600.4 989.67
  17 0.825 599.9 996.071
  18 0.875 601.7 1014.29
  19 0.925 602.4 967.781
  20 0.975 603.4 928.836
14700 20 12000
  1 0.025 601.6 935.751
  2 0.075 600.3 962.981
  3 0.125 604.7 957.664
  4 0.175 601.3 966.183
  5 0.225 598.2 968.744
  6 0.275 600.3 981.502
  7 0.325 597.4 986.604
  8 0.375 597.8 1031.98
  9 0.425 601.8 1032.18
  10 0.475 601.4 1023.56
  11 0.525 599.3 1053.39
  12 0.575 600.4 1074.62
  13 0.625 598.7 1061.28
  14 0.675 598.9 1021.09
  15 0.725 600.3 993.571
  16 0.775 597.1 1003.62
  17 0.825 600.6 993.501
  18 0.875 599.8 970.082
  19 0.925 599.2 953.902
  20 0.975 600.9 955.186
15750 20 12000
  1 0.025 605.2 922.505
  2 0.075 605.1 972.364
  3 0.125 602.1 966.44
  4 0.175 603.4 951.532
  5 0.225 600.4 987.305
  6 0.275 598.6 1005.58
  7 0.325 598.4 996.671
  8 0.375 597.2 1006.23
  9 0.425 595.2 1048.43
  10 0.475 595.9 1073.53
  11 0.525 597.9 1090.14
  12 0.575 599.2 1043.06
  13 0.625 600.4 1068.73
  14 0.675 598.6 1020.92
  15 0.725 597.7 1008.33
  16 0.775 599.7 964.161
  17 0.825 597.5 964.081
  18 0.875 601.1 993.141
  19 0.925 601.9 958.146
  20 0.975 604.5 935.472
16800 20 12000
  1 0.025 604.3 947.689
  2 0.075 604.4 951.524
  3 0.125 604.7 931.951
  4 0.175 600.9 955.232
  5 0.225 599.2 982.788
  6 0.275 596.7 1004.42
  7 0.325 597 1026.17
  8 0.375 597.2 1017.85
  9 0.425 598.5 1033.84
  10 0.475 600.5 1099.08
  11 0.525 599 1095.18
  12 0.575 601.4 1043.41
  13 0.625 601.4 1041.79
  14 0.675 600.9 1020.26
  15 0.725 598.8 1027.85
  16 0.775 598 990.762
  17 0.825 597.7 952.442
  18 0.875 599.8 946.23
  19 0.925 598.5 954.329
  20 0.975 601.1 943.176
17850 20 12000
  1 0.025 605.9 939.247
  2 0.075 606 935.16
  3 0.125 603.5 974.459
  4 0.175 604.2 945.914
  5 0.225 598.1 974.48
  6 0.275 597.5 1024.97
  7 0.325 598 979.113
  8 0.375 597.2 1022.36
  9 0.425 597.9 1037.6
  10 0.475 594.5 1081.74
  11 0.525 599.4 1091.64
  12 0.575 598.7 1069.47
  13 0.625 600.1 1046.58
  14 0.675 599.8 1021.27
  15 0.725 597 1018.25
  16 0.775 599.4 1014.38
  17 0.825 602 936.07
  18 0.875 598.8 978.649
  19 0.925 601 965.864
  20 0.975 601 953.162
18900 20 12000
  1 0.025 605.2 962.299
  2 0.075 603.3 952.375
  3 0.125 602.6 957.435
  4 0.175 602.7 950.878
  5 0.225 600.4 1005.63
  6 0.275 601.2 1009.74
  7 0.325 600.6 983.77
  8 0.375 597.4 1012.65
  9 0.425 599.1 1058.99
  10 0.475 598.7 1049.77
  11 0.525 594.8 1129.85
  12 0.575 597.8 1080.95
  13 0.625 600.1 1024.44
  14 0.675 598.8 1037
  15 0.725 598.5 1004.93
  16 0.775 598.2 997.126
  17 0.825 598 972.424
  18 0.875 600.7 956.826
  19 0.925 600.7 955.528
  20 0.975 601.2 943.684
19950 20 12000
  1 0.025 602.3 917.183
  2 0.075 602.5 933.276
  3 0.125 602.1 959.023
  4 0.175 599.8 989.41
  5 0.225 600.8 949.185
  6 0.275 599 974.114
  7 0.325 599.2 1023.66
  8 0.375 598.6 1001.72
  9 0.425 599.2 1041.82
  10 0.475 598.9 1062.32
  11 0.525 597.5 1069.34
  12 0.575 598.1 1061.58
  13 0.625 598 1050.86
  14 0.675 601.2 1022.11
  15 0.725 600.8 1003.01
  16 0.775 601.2 1015.86
  17 0.825 601.2 1005.1
  18 0.875 602 963.553
  19 0.925 599 987.555
  20 0.975 598.6 957.435
21000 20 12000
  1 0.025 603.7 934.095
  2 0.075 599.9 953.915
  3 0.125 601.9 950.498
  4 0.175 602.6 960.903
  5 0.225 601.4 987.321
  6 0.275 605.2 973.678
  7 0.325 599.9 1008.39
  8 0.375 598.7 1024.09
  9 0.425 600.8 1016.85
  10 0.475 596.8 1064.12
  11 0.525 593.1 1065.91
  12 0.575 598.2 1050.7
  13 0.625 594.7 1032.42
  14 0.675 598.8 1009.28
  15 0.725 598.1 1012.07
  16 0.775 600 999.624
  17 0.825 603.4 989.347
  18 0.875 600.9 971.359
  19 0.925 598.5 1010.98
  20 0.975 603.4 958.069
22050 20 12000
  1 0.025 597.6 939.76
  2 0.075 598.8 926.516
  3 0.125 597.6 998.835
  4 0.175 597.1 995.507
  5 0.225 600.3 961.418
  6 0.275 602.7 988.358
  7 0.325 602.7 971.274
  8 0.375 602.6 1008.9
  9 0.425 600 1047.49
  10 0.475 598.9 1039.9
  11 0.525 596.6 1058.33
  12 0.575 595.8 1075.87
  13 0.625 597.2 1087.03
  14 0.675 600.3 1006.13
  15 0.725 601.2 1009.57
  16 0.775 603.7 1037.42
  17 0.825 600 976.764
  18 0.875 604 961.379
  19 0.925 602.2 961.297
  20 0.975 600.7 943.285
23100 20 12000
  1 0.025 602.4 932.709
  2 0.075 601.9 954.028
  3 0.125 601.7 943.524
  4 0.175 601.1 969.053
  5 0.225 604.3 995.962
  6 0.275 601.7 991.786
  7 0.325 602.2 1013.06
  8 0.375 600.2 1037.74
  9 0.425 600.9 1051.3
  10 0.475 595.8 1011.04
  11 0.525 595.4 1061.42
  12 0.575 591.6 1072.89
  13 0.625 595.4 1065.71
  14 0.675 594.9 1015.89
  15 0.725 599.6 1021.94
  16 0.775 602.4 982.741
  17 0.825 602.1 971.831
  18 0.875 603.1 961.712
  19 0.925 602.3 960.653
  20 0.975 601 963.859
24150 20 12000
  1 0.025 596.9 979.36
  2 0.075 597.6 983.62
  3 0.125 597.2 953.419
  4 0.175 598.1 940.87
  5 0.225 601.4 964.632
  6 0.275 598.9 979.694
  7 0.325 599.9 1031.21
  8 0.375 600.4 1034.16
  9 0.425 599.1 1029.33
  10 0.475 600.5 1042.87
  11 0.525 598.2 1080.38
  12 0.575 598.3 1061.58
  13 0.625 600.2 1019.97
  14 0.675 601.6 1015.92
  15 0.725 601 1032.61
  16 0.775 600.9 986.724
  17 0.825 603.8 968.89
  18 0.875 604.9 938.589
  19 0.925 600.7 956.209
  20 0.975 600.4 956.887
25200 20 12000
  1 0.025 602.8 969.043
  2 0.075 603.2 958.951
  3 0.125 605.2 967.32
  4 0.175 602.2 967.166
  5 0.225 599.6 994.51
  6 0.275 601.1 997.132
  7 0.325 601 1001.54
  8 0.375 600.5 1026.38
  9 0.425 595.4 1046.86
  10 0.475 598 1046.16
  11 0.525 595.9 1028.9
  12 0.575 594.5 1078.54
  13 0.625 594.8 1038.5
  14 0.675 597.2 1029.08
  15 0.725 600.4 1021.89
  16 0.775 599.6 1006.66
  17 0.825 600.7 986.863
  18 0.875 602.8 967.569
  19 0.925 601.7 942.9
  20 0.975 603.4 943.762
26250 20 12000
  1 0.025 600.9 926.285
  2 0.075 598.5 968.164
  3 0.125 600.7 948.487
  4 0.175 602.1 983.682
  5 0.225 598.6 975.69
  6 0.275 599.9 994.212
  7 0.325 598.2 1000.55
  8 0.375 602.4 1004.3
  9 0.425 598.6 1027.84
  10 0.475 600 1026.05
  11 0.525 600.9 1063.62
  12 0.575 601.6 1062.56
  13 0.625 601.6 1030.44
  14 0.675 599.9 1027.29
  15 0.725 599.2 1011.06
  16 0.775 598.6 1040.45
  17 0.825 599.9 978.199
  18 0.875 599.8 960.351
  19 0.925 597.4 980.025
  20 0.975 601.2 959.546
27300 20 12000
  1 0.025 603.5 950.76
  2 0.075 605.2 956.308
  3 0.125 604.2 971.03
  4 0.175 601.2 1002.07
  5 0.225 600.4 984.201
  6 0.275 600.3 989.019
  7 0.325 597.6 999.584
  8 0.375 596.2 997.423
  9 0.425 598.7 1000.83
  10 0.475 597.7 1026.76
  11 0.525 595.8 1080.65
  12 0.575 598.7 1055.45
  13 0.625 595.7 1056.42
  14 0.675 600.1 1037.54
  15 0.725 599 1021.45
  16 0.775 599.7 992.049
  17 0.825 599.5 1003.41
  18 0.875 602.4 981.247
  19 0.925 600.7 948.962
  20 0.975 603.4 951.453
28350 20 12000
  1 0.025 601.9 974.571
  2 0.075 602.1 926.591
  3 0.125 601.8 955.103
  4 0.175 602.2 961.987
  5 0.225 599.8 995.022
  6 0.275 600.6 979.214
  7 0.325 600.2 976.491
  8 0.375 599.6 1017.24
  9 0.425 598.9 1026.48
  10 0.475 600 1081.72
  11 0.525 596.5 1056.15
  12 0.575 603.3 1041.15
  13 0.625 599.6 1041.01
  14 0.675 598.6 1049.77
  15 0.725 599.4 1024.83
  16 0.775 597.5 985.245
  17 0.825 600.1 964.079
  18 0.875 598.5 950.697
  19 0.925 599.4 968.604
  20 0.975 600 965.661
29400 20 12000
