# LAMMPS data file written by OVITO Basic 3.8.4

6832 atoms 
1944 bonds
5 atom types 
2 bond types

0.0 39.0999984741 xlo xhi
0.0 39.0999984741 ylo yhi
0.0 39.0999984741 zlo zhi

Masses

1 6.941  # Li
98 1  0.0 0.000000 15.640000 37.144998       
99 1  0.0 0.000000 35.189998 17.594999       
100 1  0.0 0.000000 35.189998 37.144998       
101 1  0.0 19.549999 15.640000 17.594999       
102 1  0.0 19.549999 15.640000 37.144998       
103 1  0.0 19.549999 35.189998 17.594999       
104 1  0.0 19.549999 35.189998 37.144998       
105 1  0.0 0.000000 3.910000 17.594999       
106 1  0.0 0.000000 3.910000 37.144998       
107 1  0.0 0.000000 23.460000 17.594999       
108 1  0.0 0.000000 23.460000 37.144998       
109 1  0.0 19.549999 3.910000 17.594999       
110 1  0.0 19.549999 3.910000 37.144998       
111 1  0.0 19.549999 23.460000 17.594999       
112 1  0.0 19.549999 23.460000 37.144998       
113 1  0.0 0.000000 15.640000 1.955000       
114 1  0.0 0.000000 15.640000 21.505000       
115 1  0.0 0.000000 35.189998 1.955000       
116 1  0.0 0.000000 35.189998 21.505000       
117 1  0.0 19.549999 15.640000 1.955000       
118 1  0.0 19.549999 15.640000 21.505000       
119 1  0.0 19.549999 35.189998 1.955000       
120 1  0.0 19.549999 35.189998 21.505000       
121 1  0.0 0.000000 1.955000 15.640000       
122 1  0.0 0.000000 1.955000 35.189998       
123 1  0.0 0.000000 21.505000 15.640000       
124 1  0.0 0.000000 21.505000 35.189998       
125 1  0.0 19.549999 1.955000 15.640000       
126 1  0.0 19.549999 1.955000 35.189998       
127 1  0.0 19.549999 21.505000 15.640000       
128 1  0.0 19.549999 21.505000 35.189998       
129 1  0.0 0.000000 17.594999 3.910000       
130 1  0.0 0.000000 17.594999 23.460000       
131 1  0.0 0.000000 37.144996 3.910000       
132 1  0.0 0.000000 37.144996 23.460000       
133 1  0.0 19.549999 17.594999 3.910000       
134 1  0.0 19.549999 17.594999 23.460000       
135 1  0.0 19.549999 37.144996 3.910000       
136 1  0.0 19.549999 37.144996 23.460000       
137 1  0.0 0.000000 17.594999 15.640000       
138 1  0.0 0.000000 17.594999 35.189998       
139 1  0.0 0.000000 37.144996 15.640000       
140 1  0.0 0.000000 37.144996 35.189998       
141 1  0.0 19.549999 17.594999 15.640000       
142 1  0.0 19.549999 17.594999 35.189998       
143 1  0.0 19.549999 37.144996 15.640000       
144 1  0.0 19.549999 37.144996 35.189998       
145 1  0.0 0.000000 1.955000 3.910000       
146 1  0.0 0.000000 1.955000 23.460000       
147 1  0.0 0.000000 21.505000 3.910000       
148 1  0.0 0.000000 21.505000 23.460000       
149 1  0.0 19.549999 1.955000 3.910000       
150 1  0.0 19.549999 1.955000 23.460000       
151 1  0.0 19.549999 21.505000 3.910000       
152 1  0.0 19.549999 21.505000 23.460000       
153 1  0.0 1.955000 3.910000 0.000000       
154 1  0.0 1.955000 3.910000 19.549999       
155 1  0.0 1.955000 23.460000 0.000000       
156 1  0.0 1.955000 23.460000 19.549999       
157 1  0.0 21.505000 3.910000 0.000000       
158 1  0.0 21.505000 3.910000 19.549999       
159 1  0.0 21.505000 23.460000 0.000000       
160 1  0.0 21.505000 23.460000 19.549999       
161 1  0.0 17.594999 15.640000 0.000000       
162 1  0.0 17.594999 15.640000 19.549999       
163 1  0.0 17.594999 35.189998 0.000000       
164 1  0.0 17.594999 35.189998 19.549999       
165 1  0.0 37.144996 15.640000 0.000000       
166 1  0.0 37.144996 15.640000 19.549999       
167 1  0.0 37.144996 35.189998 0.000000       
168 1  0.0 37.144996 35.189998 19.549999       
169 1  0.0 17.594999 3.910000 0.000000       
170 1  0.0 17.594999 3.910000 19.549999       
171 1  0.0 17.594999 23.460000 0.000000       
172 1  0.0 17.594999 23.460000 19.549999       
173 1  0.0 37.144996 3.910000 0.000000       
174 1  0.0 37.144996 3.910000 19.549999       
175 1  0.0 37.144996 23.460000 0.000000       
176 1  0.0 37.144996 23.460000 19.549999       
177 1  0.0 1.955000 15.640000 0.000000       
178 1  0.0 1.955000 15.640000 19.549999       
179 1  0.0 1.955000 35.189998 0.000000       
180 1  0.0 1.955000 35.189998 19.549999       
181 1  0.0 21.505000 15.640000 0.000000       
182 1  0.0 21.505000 15.640000 19.549999       
183 1  0.0 21.505000 35.189998 0.000000       
184 1  0.0 21.505000 35.189998 19.549999       
185 1  0.0 3.910000 0.000000 17.594999       
186 1  0.0 3.910000 0.000000 37.144998       
187 1  0.0 3.910000 19.549999 17.594999       
188 1  0.0 3.910000 19.549999 37.144998       
189 1  0.0 23.460000 0.000000 17.594999       
190 1  0.0 23.460000 0.000000 37.144998       
191 1  0.0 23.460000 19.549999 17.594999       
192 1  0.0 23.460000 19.549999 37.144998       
193 1  0.0 15.640000 0.000000 1.955000       
194 1  0.0 15.640000 0.000000 21.505000       
195 1  0.0 15.640000 19.549999 1.955000       
196 1  0.0 15.640000 19.549999 21.505000       
197 1  0.0 35.189998 0.000000 1.955000       
198 1  0.0 35.189998 0.000000 21.505000       
199 1  0.0 35.189998 19.549999 1.955000       
200 1  0.0 35.189998 19.549999 21.505000       
201 1  0.0 3.910000 0.000000 1.955000       
202 1  0.0 3.910000 0.000000 21.505000       
203 1  0.0 3.910000 19.549999 1.955000       
204 1  0.0 3.910000 19.549999 21.505000       
205 1  0.0 23.460000 0.000000 1.955000       
206 1  0.0 23.460000 0.000000 21.505000       
207 1  0.0 23.460000 19.549999 1.955000       
208 1  0.0 23.460000 19.549999 21.505000       
209 1  0.0 15.640000 0.000000 17.594999       
210 1  0.0 15.640000 0.000000 37.144998       
211 1  0.0 15.640000 19.549999 17.594999       
212 1  0.0 15.640000 19.549999 37.144998       
213 1  0.0 35.189998 0.000000 17.594999       
214 1  0.0 35.189998 0.000000 37.144998       
215 1  0.0 35.189998 19.549999 17.594999       
216 1  0.0 35.189998 19.549999 37.144998       
217 1  0.0 1.955000 0.000000 7.820000       
218 1  0.0 1.955000 0.000000 27.369998       
219 1  0.0 1.955000 19.549999 7.820000       
220 1  0.0 1.955000 19.549999 27.369998       
221 1  0.0 21.505000 0.000000 7.820000       
222 1  0.0 21.505000 0.000000 27.369998       
223 1  0.0 21.505000 19.549999 7.820000       
224 1  0.0 21.505000 19.549999 27.369998       
225 1  0.0 17.594999 0.000000 11.730000       
226 1  0.0 17.594999 0.000000 31.279999       
227 1  0.0 17.594999 19.549999 11.730000       
228 1  0.0 17.594999 19.549999 31.279999       
229 1  0.0 37.144996 0.000000 11.730000       
230 1  0.0 37.144996 0.000000 31.279999       
231 1  0.0 37.144996 19.549999 11.730000       
232 1  0.0 37.144996 19.549999 31.279999       
233 1  0.0 17.594999 0.000000 7.820000       
234 1  0.0 17.594999 0.000000 27.369998       
235 1  0.0 17.594999 19.549999 7.820000       
236 1  0.0 17.594999 19.549999 27.369998       
237 1  0.0 37.144996 0.000000 7.820000       
238 1  0.0 37.144996 0.000000 27.369998       
239 1  0.0 37.144996 19.549999 7.820000       
240 1  0.0 37.144996 19.549999 27.369998       
241 1  0.0 1.955000 0.000000 11.730000       
242 1  0.0 1.955000 0.000000 31.279999       
243 1  0.0 1.955000 19.549999 11.730000       
244 1  0.0 1.955000 19.549999 31.279999       
245 1  0.0 21.505000 0.000000 11.730000       
246 1  0.0 21.505000 0.000000 31.279999       
247 1  0.0 21.505000 19.549999 11.730000       
248 1  0.0 21.505000 19.549999 31.279999       
249 1  0.0 7.820000 1.955000 0.000000       
250 1  0.0 7.820000 1.955000 19.549999       
251 1  0.0 7.820000 21.505000 0.000000       
252 1  0.0 7.820000 21.505000 19.549999       
253 1  0.0 27.369998 1.955000 0.000000       
254 1  0.0 27.369998 1.955000 19.549999       
255 1  0.0 27.369998 21.505000 0.000000       
256 1  0.0 27.369998 21.505000 19.549999       
257 1  0.0 11.730000 17.594999 0.000000       
258 1  0.0 11.730000 17.594999 19.549999       
259 1  0.0 11.730000 37.144996 0.000000       
260 1  0.0 11.730000 37.144996 19.549999       
261 1  0.0 31.279999 17.594999 0.000000       
262 1  0.0 31.279999 17.594999 19.549999       
263 1  0.0 31.279999 37.144996 0.000000       
264 1  0.0 31.279999 37.144996 19.549999       
265 1  0.0 7.820000 17.594999 0.000000       
266 1  0.0 7.820000 17.594999 19.549999       
267 1  0.0 7.820000 37.144996 0.000000       
268 1  0.0 7.820000 37.144996 19.549999       
269 1  0.0 27.369998 17.594999 0.000000       
270 1  0.0 27.369998 17.594999 19.549999       
271 1  0.0 27.369998 37.144996 0.000000       
272 1  0.0 27.369998 37.144996 19.549999       
273 1  0.0 11.730000 1.955000 0.000000       
274 1  0.0 11.730000 1.955000 19.549999       
275 1  0.0 11.730000 21.505000 0.000000       
276 1  0.0 11.730000 21.505000 19.549999       
277 1  0.0 31.279999 1.955000 0.000000       
278 1  0.0 31.279999 1.955000 19.549999       
279 1  0.0 31.279999 21.505000 0.000000       
280 1  0.0 31.279999 21.505000 19.549999       
281 1  0.0 0.000000 7.820000 1.955000       
282 1  0.0 0.000000 7.820000 21.505000       
283 1  0.0 0.000000 27.369998 1.955000       
284 1  0.0 0.000000 27.369998 21.505000       
285 1  0.0 19.549999 7.820000 1.955000       
286 1  0.0 19.549999 7.820000 21.505000       
287 1  0.0 19.549999 27.369998 1.955000       
288 1  0.0 19.549999 27.369998 21.505000       
289 1  0.0 0.000000 11.730000 17.594999       
290 1  0.0 0.000000 11.730000 37.144998       
291 1  0.0 0.000000 31.279999 17.594999       
292 1  0.0 0.000000 31.279999 37.144998       
293 1  0.0 19.549999 11.730000 17.594999       
294 1  0.0 19.549999 11.730000 37.144998       
295 1  0.0 19.549999 31.279999 17.594999       
296 1  0.0 19.549999 31.279999 37.144998       
297 1  0.0 0.000000 7.820000 17.594999       
298 1  0.0 0.000000 7.820000 37.144998       
299 1  0.0 0.000000 27.369998 17.594999       
300 1  0.0 0.000000 27.369998 37.144998       
301 1  0.0 19.549999 7.820000 17.594999       
302 1  0.0 19.549999 7.820000 37.144998       
303 1  0.0 19.549999 27.369998 17.594999       
304 1  0.0 19.549999 27.369998 37.144998       
305 1  0.0 0.000000 11.730000 1.955000       
306 1  0.0 0.000000 11.730000 21.505000       
307 1  0.0 0.000000 31.279999 1.955000       
308 1  0.0 0.000000 31.279999 21.505000       
309 1  0.0 19.549999 11.730000 1.955000       
310 1  0.0 19.549999 11.730000 21.505000       
311 1  0.0 19.549999 31.279999 1.955000       
312 1  0.0 19.549999 31.279999 21.505000       
313 1  0.0 0.000000 1.955000 11.730000       
314 1  0.0 0.000000 1.955000 31.279999       
315 1  0.0 0.000000 21.505000 11.730000       
316 1  0.0 0.000000 21.505000 31.279999       
317 1  0.0 19.549999 1.955000 11.730000       
318 1  0.0 19.549999 1.955000 31.279999       
319 1  0.0 19.549999 21.505000 11.730000       
320 1  0.0 19.549999 21.505000 31.279999       
321 1  0.0 0.000000 17.594999 7.820000       
322 1  0.0 0.000000 17.594999 27.369998       
323 1  0.0 0.000000 37.144996 7.820000       
324 1  0.0 0.000000 37.144996 27.369998       
325 1  0.0 19.549999 17.594999 7.820000       
326 1  0.0 19.549999 17.594999 27.369998       
327 1  0.0 19.549999 37.144996 7.820000       
328 1  0.0 19.549999 37.144996 27.369998       
329 1  0.0 0.000000 17.594999 11.730000       
330 1  0.0 0.000000 17.594999 31.279999       
331 1  0.0 0.000000 37.144996 11.730000       
332 1  0.0 0.000000 37.144996 31.279999       
333 1  0.0 19.549999 17.594999 11.730000       
334 1  0.0 19.549999 17.594999 31.279999       
335 1  0.0 19.549999 37.144996 11.730000       
336 1  0.0 19.549999 37.144996 31.279999       
337 1  0.0 0.000000 1.955000 7.820000       
338 1  0.0 0.000000 1.955000 27.369998       
339 1  0.0 0.000000 21.505000 7.820000       
340 1  0.0 0.000000 21.505000 27.369998       
341 1  0.0 19.549999 1.955000 7.820000       
342 1  0.0 19.549999 1.955000 27.369998       
343 1  0.0 19.549999 21.505000 7.820000       
344 1  0.0 19.549999 21.505000 27.369998       
345 1  0.0 1.955000 7.820000 0.000000       
346 1  0.0 1.955000 7.820000 19.549999       
347 1  0.0 1.955000 27.369998 0.000000       
348 1  0.0 1.955000 27.369998 19.549999       
349 1  0.0 21.505000 7.820000 0.000000       
350 1  0.0 21.505000 7.820000 19.549999       
351 1  0.0 21.505000 27.369998 0.000000       
352 1  0.0 21.505000 27.369998 19.549999       
353 1  0.0 17.594999 11.730000 0.000000       
354 1  0.0 17.594999 11.730000 19.549999       
355 1  0.0 17.594999 31.279999 0.000000       
356 1  0.0 17.594999 31.279999 19.549999       
357 1  0.0 37.144996 11.730000 0.000000       
358 1  0.0 37.144996 11.730000 19.549999       
359 1  0.0 37.144996 31.279999 0.000000       
360 1  0.0 37.144996 31.279999 19.549999       
361 1  0.0 17.594999 7.820000 0.000000       
362 1  0.0 17.594999 7.820000 19.549999       
363 1  0.0 17.594999 27.369998 0.000000       
364 1  0.0 17.594999 27.369998 19.549999       
365 1  0.0 37.144996 7.820000 0.000000       
366 1  0.0 37.144996 7.820000 19.549999       
367 1  0.0 37.144996 27.369998 0.000000       
368 1  0.0 37.144996 27.369998 19.549999       
369 1  0.0 1.955000 11.730000 0.000000       
370 1  0.0 1.955000 11.730000 19.549999       
371 1  0.0 1.955000 31.279999 0.000000       
372 1  0.0 1.955000 31.279999 19.549999       
373 1  0.0 21.505000 11.730000 0.000000       
374 1  0.0 21.505000 11.730000 19.549999       
375 1  0.0 21.505000 31.279999 0.000000       
376 1  0.0 21.505000 31.279999 19.549999       
377 1  0.0 7.820000 0.000000 17.594999       
378 1  0.0 7.820000 0.000000 37.144998       
379 1  0.0 7.820000 19.549999 17.594999       
380 1  0.0 7.820000 19.549999 37.144998       
381 1  0.0 27.369998 0.000000 17.594999       
382 1  0.0 27.369998 0.000000 37.144998       
383 1  0.0 27.369998 19.549999 17.594999       
384 1  0.0 27.369998 19.549999 37.144998       
385 1  0.0 11.730000 0.000000 1.955000       
386 1  0.0 11.730000 0.000000 21.505000       
387 1  0.0 11.730000 19.549999 1.955000       
388 1  0.0 11.730000 19.549999 21.505000       
389 1  0.0 31.279999 0.000000 1.955000       
390 1  0.0 31.279999 0.000000 21.505000       
391 1  0.0 31.279999 19.549999 1.955000       
392 1  0.0 31.279999 19.549999 21.505000       
393 1  0.0 7.820000 0.000000 1.955000       
394 1  0.0 7.820000 0.000000 21.505000       
395 1  0.0 7.820000 19.549999 1.955000       
396 1  0.0 7.820000 19.549999 21.505000       
397 1  0.0 27.369998 0.000000 1.955000       
398 1  0.0 27.369998 0.000000 21.505000       
399 1  0.0 27.369998 19.549999 1.955000       
400 1  0.0 27.369998 19.549999 21.505000       
401 1  0.0 11.730000 0.000000 17.594999       
402 1  0.0 11.730000 0.000000 37.144998       
403 1  0.0 11.730000 19.549999 17.594999       
404 1  0.0 11.730000 19.549999 37.144998       
405 1  0.0 31.279999 0.000000 17.594999       
406 1  0.0 31.279999 0.000000 37.144998       
407 1  0.0 31.279999 19.549999 17.594999       
408 1  0.0 31.279999 19.549999 37.144998       
409 1  0.0 1.955000 3.910000 3.910000       
410 1  0.0 1.955000 3.910000 23.460000       
411 1  0.0 1.955000 23.460000 3.910000       
412 1  0.0 1.955000 23.460000 23.460000       
413 1  0.0 21.505000 3.910000 3.910000       
414 1  0.0 21.505000 3.910000 23.460000       
415 1  0.0 21.505000 23.460000 3.910000       
416 1  0.0 21.505000 23.460000 23.460000       
417 1  0.0 17.594999 15.640000 15.640000       
418 1  0.0 17.594999 15.640000 35.189998       
419 1  0.0 17.594999 35.189998 15.640000       
420 1  0.0 17.594999 35.189998 35.189998       
421 1  0.0 37.144996 15.640000 15.640000       
422 1  0.0 37.144996 15.640000 35.189998       
423 1  0.0 37.144996 35.189998 15.640000       
424 1  0.0 37.144996 35.189998 35.189998       
425 1  0.0 17.594999 15.640000 3.910000       
426 1  0.0 17.594999 15.640000 23.460000       
427 1  0.0 17.594999 35.189998 3.910000       
428 1  0.0 17.594999 35.189998 23.460000       
429 1  0.0 37.144996 15.640000 3.910000       
430 1  0.0 37.144996 15.640000 23.460000       
431 1  0.0 37.144996 35.189998 3.910000       
432 1  0.0 37.144996 35.189998 23.460000       
433 1  0.0 1.955000 3.910000 15.640000       
434 1  0.0 1.955000 3.910000 35.189998       
435 1  0.0 1.955000 23.460000 15.640000       
436 1  0.0 1.955000 23.460000 35.189998       
437 1  0.0 21.505000 3.910000 15.640000       
438 1  0.0 21.505000 3.910000 35.189998       
439 1  0.0 21.505000 23.460000 15.640000       
440 1  0.0 21.505000 23.460000 35.189998       
441 1  0.0 17.594999 3.910000 15.640000       
442 1  0.0 17.594999 3.910000 35.189998       
443 1  0.0 17.594999 23.460000 15.640000       
444 1  0.0 17.594999 23.460000 35.189998       
445 1  0.0 37.144996 3.910000 15.640000       
446 1  0.0 37.144996 3.910000 35.189998       
447 1  0.0 37.144996 23.460000 15.640000       
448 1  0.0 37.144996 23.460000 35.189998       
449 1  0.0 1.955000 15.640000 3.910000       
450 1  0.0 1.955000 15.640000 23.460000       
451 1  0.0 1.955000 35.189998 3.910000       
452 1  0.0 1.955000 35.189998 23.460000       
453 1  0.0 21.505000 15.640000 3.910000       
454 1  0.0 21.505000 15.640000 23.460000       
455 1  0.0 21.505000 35.189998 3.910000       
456 1  0.0 21.505000 35.189998 23.460000       
457 1  0.0 1.955000 15.640000 15.640000       
458 1  0.0 1.955000 15.640000 35.189998       
459 1  0.0 1.955000 35.189998 15.640000       
460 1  0.0 1.955000 35.189998 35.189998       
461 1  0.0 21.505000 15.640000 15.640000       
462 1  0.0 21.505000 15.640000 35.189998       
463 1  0.0 21.505000 35.189998 15.640000       
464 1  0.0 21.505000 35.189998 35.189998       
465 1  0.0 17.594999 3.910000 3.910000       
466 1  0.0 17.594999 3.910000 23.460000       
467 1  0.0 17.594999 23.460000 3.910000       
468 1  0.0 17.594999 23.460000 23.460000       
469 1  0.0 37.144996 3.910000 3.910000       
470 1  0.0 37.144996 3.910000 23.460000       
471 1  0.0 37.144996 23.460000 3.910000       
472 1  0.0 37.144996 23.460000 23.460000       
473 1  0.0 3.910000 1.955000 3.910000       
474 1  0.0 3.910000 1.955000 23.460000       
475 1  0.0 3.910000 21.505000 3.910000       
476 1  0.0 3.910000 21.505000 23.460000       
477 1  0.0 23.460000 1.955000 3.910000       
478 1  0.0 23.460000 1.955000 23.460000       
479 1  0.0 23.460000 21.505000 3.910000       
480 1  0.0 23.460000 21.505000 23.460000       
481 1  0.0 15.640000 17.594999 15.640000       
482 1  0.0 15.640000 17.594999 35.189998       
483 1  0.0 15.640000 37.144996 15.640000       
484 1  0.0 15.640000 37.144996 35.189998       
485 1  0.0 35.189998 17.594999 15.640000       
486 1  0.0 35.189998 17.594999 35.189998       
487 1  0.0 35.189998 37.144996 15.640000       
488 1  0.0 35.189998 37.144996 35.189998       
489 1  0.0 3.910000 17.594999 15.640000       
490 1  0.0 3.910000 17.594999 35.189998       
491 1  0.0 3.910000 37.144996 15.640000       
492 1  0.0 3.910000 37.144996 35.189998       
493 1  0.0 23.460000 17.594999 15.640000       
494 1  0.0 23.460000 17.594999 35.189998       
495 1  0.0 23.460000 37.144996 15.640000       
496 1  0.0 23.460000 37.144996 35.189998       
497 1  0.0 15.640000 1.955000 3.910000       
498 1  0.0 15.640000 1.955000 23.460000       
499 1  0.0 15.640000 21.505000 3.910000       
500 1  0.0 15.640000 21.505000 23.460000       
501 1  0.0 35.189998 1.955000 3.910000       
502 1  0.0 35.189998 1.955000 23.460000       
503 1  0.0 35.189998 21.505000 3.910000       
504 1  0.0 35.189998 21.505000 23.460000       
505 1  0.0 15.640000 17.594999 3.910000       
506 1  0.0 15.640000 17.594999 23.460000       
507 1  0.0 15.640000 37.144996 3.910000       
508 1  0.0 15.640000 37.144996 23.460000       
509 1  0.0 35.189998 17.594999 3.910000       
510 1  0.0 35.189998 17.594999 23.460000       
511 1  0.0 35.189998 37.144996 3.910000       
512 1  0.0 35.189998 37.144996 23.460000       
513 1  0.0 3.910000 1.955000 15.640000       
514 1  0.0 3.910000 1.955000 35.189998       
515 1  0.0 3.910000 21.505000 15.640000       
516 1  0.0 3.910000 21.505000 35.189998       
517 1  0.0 23.460000 1.955000 15.640000       
518 1  0.0 23.460000 1.955000 35.189998       
519 1  0.0 23.460000 21.505000 15.640000       
520 1  0.0 23.460000 21.505000 35.189998       
521 1  0.0 15.640000 1.955000 15.640000       
522 1  0.0 15.640000 1.955000 35.189998       
523 1  0.0 15.640000 21.505000 15.640000       
524 1  0.0 15.640000 21.505000 35.189998       
525 1  0.0 35.189998 1.955000 15.640000       
526 1  0.0 35.189998 1.955000 35.189998       
527 1  0.0 35.189998 21.505000 15.640000       
528 1  0.0 35.189998 21.505000 35.189998       
529 1  0.0 3.910000 17.594999 3.910000       
530 1  0.0 3.910000 17.594999 23.460000       
531 1  0.0 3.910000 37.144996 3.910000       
532 1  0.0 3.910000 37.144996 23.460000       
533 1  0.0 23.460000 17.594999 3.910000       
534 1  0.0 23.460000 17.594999 23.460000       
535 1  0.0 23.460000 37.144996 3.910000       
536 1  0.0 23.460000 37.144996 23.460000       
537 1  0.0 3.910000 3.910000 1.955000       
538 1  0.0 3.910000 3.910000 21.505000       
539 1  0.0 3.910000 23.460000 1.955000       
540 1  0.0 3.910000 23.460000 21.505000       
541 1  0.0 23.460000 3.910000 1.955000       
542 1  0.0 23.460000 3.910000 21.505000       
543 1  0.0 23.460000 23.460000 1.955000       
544 1  0.0 23.460000 23.460000 21.505000       
545 1  0.0 15.640000 15.640000 17.594999       
546 1  0.0 15.640000 15.640000 37.144998       
547 1  0.0 15.640000 35.189998 17.594999       
548 1  0.0 15.640000 35.189998 37.144998       
549 1  0.0 35.189998 15.640000 17.594999       
550 1  0.0 35.189998 15.640000 37.144998       
551 1  0.0 35.189998 35.189998 17.594999       
552 1  0.0 35.189998 35.189998 37.144998       
553 1  0.0 15.640000 3.910000 17.594999       
554 1  0.0 15.640000 3.910000 37.144998       
555 1  0.0 15.640000 23.460000 17.594999       
556 1  0.0 15.640000 23.460000 37.144998       
557 1  0.0 35.189998 3.910000 17.594999       
558 1  0.0 35.189998 3.910000 37.144998       
559 1  0.0 35.189998 23.460000 17.594999       
560 1  0.0 35.189998 23.460000 37.144998       
561 1  0.0 3.910000 15.640000 1.955000       
562 1  0.0 3.910000 15.640000 21.505000       
563 1  0.0 3.910000 35.189998 1.955000       
564 1  0.0 3.910000 35.189998 21.505000       
565 1  0.0 23.460000 15.640000 1.955000       
566 1  0.0 23.460000 15.640000 21.505000       
567 1  0.0 23.460000 35.189998 1.955000       
568 1  0.0 23.460000 35.189998 21.505000       
569 1  0.0 3.910000 15.640000 17.594999       
