# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 600.3 296.408
  2 0.075 601.5 302.631
  3 0.125 602.1 295.726
  4 0.175 599.9 300.082
  5 0.225 599.8 302.808
  6 0.275 602.2 291.977
  7 0.325 599.6 300.833
  8 0.375 600.5 298.641
  9 0.425 599.3 305.213
  10 0.475 602.1 301.165
  11 0.525 597.1 303.427
  12 0.575 599.3 302.855
  13 0.625 597.7 303.173
  14 0.675 600.3 292.838
  15 0.725 598.4 299.023
  16 0.775 599.6 301.515
  17 0.825 599.9 296.785
  18 0.875 599.5 298.648
  19 0.925 600.5 289.11
  20 0.975 600.4 299.697
2100 20 12000
  1 0.025 598.1 287.178
  2 0.075 598.6 290.084
  3 0.125 597 292.995
  4 0.175 596.7 296.894
  5 0.225 597.5 302.645
  6 0.275 600.8 297.546
  7 0.325 599.6 298.535
  8 0.375 601 299.663
  9 0.425 600.4 307.583
  10 0.475 599.4 305.627
  11 0.525 597.7 315.892
  12 0.575 599 294.532
  13 0.625 603.4 305.254
  14 0.675 602.7 294.673
  15 0.725 603.2 298.509
  16 0.775 602.9 302.466
  17 0.825 602.1 296.363
  18 0.875 600.5 292.301
  19 0.925 598.1 303.672
  20 0.975 601.3 298.305
3150 20 12000
  1 0.025 599.7 284.24
  2 0.075 601.1 294.936
  3 0.125 603 293.998
  4 0.175 602.2 304.689
  5 0.225 604.4 302.632
  6 0.275 603.1 302.863
  7 0.325 600.3 303.697
  8 0.375 602 307.582
  9 0.425 599.2 300.059
  10 0.475 597.2 306.568
  11 0.525 597.2 313.746
  12 0.575 597.3 305.312
  13 0.625 593.7 305.777
  14 0.675 595.6 300.622
  15 0.725 599.7 290.01
  16 0.775 598.9 298.976
  17 0.825 600.3 302.339
  18 0.875 600.2 300.273
  19 0.925 603.2 287.469
  20 0.975 601.7 289.324
4200 20 12000
  1 0.025 596.6 296.705
  2 0.075 598 296.634
  3 0.125 596.8 293.857
  4 0.175 598 280.931
  5 0.225 598.7 295.533
  6 0.275 598.1 299.874
  7 0.325 599.8 296.589
  8 0.375 601 293.438
